,Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Country,Race,Continent,Experience_Range,Race_Category,Latitude,Longitude
6063,27,Male,Bachelor's Degree,Product Designer,2,55000,UK,White,Europe,0-4,White,55.378051,-3.435973
6064,32,Female,PhD,Data Scientist,9,145000,USA,Asian,America,41913,Asian,37.09024,-95.712891
6065,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
6066,33,Female,Master's Degree,Marketing Manager,9,135000,Australia,White,Oceania,41913,White,25.274398,133.775136
6067,27,Male,Bachelor's Degree,Software Engineer,3,80000,Canada,Black,America,45174,Black,56.130366,106.346771
6068,36,Female,PhD,Research Scientist,13,185000,USA,African American,America,15-19,Black,37.09024,-95.712891
6069,25,Male,Bachelor's Degree,Product Manager,1,60000,UK,White,Europe,0-4,White,55.378051,-3.435973
6070,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
6071,34,Male,PhD,Research Director,12,170000,Canada,Asian,America,41913,Asian,56.130366,106.346771
6072,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
6073,32,Male,Bachelor's Degree,Product Manager,7,120000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
6074,24,Female,High School,Receptionist,0,25000,USA,Hispanic,America,0-4,Other,37.09024,-95.712891
6075,38,Male,Master's Degree,Marketing Director,14,195000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
6076,40,Female,Bachelor's Degree,Financial Manager,16,215000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
6077,27,Male,Bachelor's Degree,Product Designer,2,55000,Canada,Black,America,0-4,Black,56.130366,106.346771
6078,32,Female,PhD,Data Scientist,9,145000,Canada,Asian,America,41913,Asian,56.130366,106.346771
6079,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6080,33,Female,Master's Degree,Marketing Manager,9,135000,China,White,Asia,41913,White,35.86166,"104.195397	"
6081,27,Male,Bachelor's Degree,Software Engineer,3,80000,USA,African American,America,45174,Black,37.09024,-95.712891
6082,36,Female,PhD,Research Scientist,13,185000,Australia,Asian,Oceania,15-19,Asian,25.274398,133.775136
6083,25,Male,Bachelor's Degree,Product Manager,1,60000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6084,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,UK,White,Europe,45174,White,55.378051,-3.435973
6085,34,Male,PhD,Research Director,12,170000,Australia,White,Oceania,41913,White,25.274398,133.775136
6086,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,White,Europe,45174,White,55.378051,-3.435973
6087,32,Male,Bachelor's Degree,Product Manager,7,120000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6088,24,Female,High School,Receptionist,0,25000,Canada,White,America,0-4,White,56.130366,106.346771
6089,38,Male,Master's Degree,Marketing Director,14,195000,UK,Asian,Europe,15-19,Asian,55.378051,-3.435973
6090,40,Female,Bachelor's Degree,Financial Manager,16,215000,China,Chinese,Asia,15-19,Asian,35.86166,"104.195397	"
6091,27,Male,Bachelor's Degree,Product Designer,2,55000,USA,African American,America,0-4,Black,37.09024,-95.712891
6092,32,Female,PhD,Data Scientist,9,145000,Australia,White,Oceania,41913,White,25.274398,133.775136
6093,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,UK,White,Europe,45174,White,55.378051,-3.435973
6094,33,Female,Master's Degree,Marketing Manager,9,135000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
6095,27,Male,Bachelor's Degree,Software Engineer,3,80000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
6096,36,Female,PhD,Research Scientist,13,185000,China,Chinese,Asia,15-19,Asian,35.86166,"104.195397	"
6097,25,Male,Bachelor's Degree,Product Manager,1,60000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
6098,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,USA,Asian,America,45174,Asian,37.09024,-95.712891
6099,34,Male,PhD,Research Director,12,170000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6100,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,USA,African American,America,45174,Black,37.09024,-95.712891
6101,32,Male,Bachelor's Degree,Product Manager,7,120000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
6102,24,Female,High School,Receptionist,0,25000,Australia,White,Oceania,0-4,White,25.274398,133.775136
6103,38,Male,Master's Degree,Marketing Director,14,195000,USA,Asian,America,15-19,Asian,37.09024,-95.712891
6104,40,Female,Bachelor's Degree,Financial Manager,16,215000,UK,White,Europe,15-19,White,55.378051,-3.435973
6105,27,Male,Bachelor's Degree,Product Designer,2,55000,USA,African American,America,0-4,Black,37.09024,-95.712891
6106,32,Female,PhD,Data Scientist,9,145000,Canada,White,America,41913,White,56.130366,106.346771
6107,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
6108,33,Female,Master's Degree,Marketing Manager,9,135000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6109,27,Male,Bachelor's Degree,Software Engineer,3,80000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
6110,36,Female,PhD,Research Scientist,13,185000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
6111,25,Male,Bachelor's Degree,Product Manager,1,60000,UK,Welsh,Europe,0-4,White,55.378051,-3.435973
6112,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,USA,White,America,45174,White,37.09024,-95.712891
6113,34,Male,PhD,Research Director,12,170000,USA,Asian,America,41913,Asian,37.09024,-95.712891
6114,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
6115,32,Male,Bachelor's Degree,Product Manager,7,120000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
6116,24,Female,High School,Receptionist,0,25000,USA,Asian,America,0-4,Asian,37.09024,-95.712891
6117,38,Male,Master's Degree,Marketing Director,14,195000,USA,White,America,15-19,White,37.09024,-95.712891
6118,40,Female,Bachelor's Degree,Financial Manager,16,215000,China,White,Asia,15-19,White,35.86166,"104.195397	"
6119,27,Male,Bachelor's Degree,Product Designer,2,55000,USA,Hispanic,America,0-4,Other,37.09024,-95.712891
6120,32,Female,PhD,Data Scientist,9,145000,China,White,Asia,41913,White,35.86166,"104.195397	"
6121,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
6122,33,Female,Master's Degree,Marketing Manager,9,135000,UK,White,Europe,41913,White,55.378051,-3.435973
6123,27,Male,Bachelor's Degree,Software Engineer,3,80000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
6124,36,Female,PhD,Research Scientist,13,185000,Canada,White,America,15-19,White,56.130366,106.346771
6125,25,Male,Bachelor's Degree,Product Manager,1,60000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
6126,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,China,White,Asia,45174,White,35.86166,"104.195397	"
6127,34,Male,PhD,Research Director,12,170000,Australia,Asian,Oceania,41913,Asian,25.274398,133.775136
6128,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,China,White,Asia,45174,White,35.86166,"104.195397	"
6129,32,Male,Bachelor's Degree,Product Manager,7,120000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
6130,24,Female,High School,Receptionist,0,25000,China,Chinese,Asia,0-4,Asian,35.86166,"104.195397	"
6131,38,Male,Master's Degree,Marketing Director,14,195000,China,Chinese,Asia,15-19,Asian,35.86166,"104.195397	"
6132,40,Female,Bachelor's Degree,Financial Manager,16,215000,China,White,Asia,15-19,White,35.86166,"104.195397	"
6133,26,Female,Master's Degree,Software Engineer,2,75000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6134,39,Male,PhD,Research Scientist,14,185000,UK,White,Europe,15-19,White,55.378051,-3.435973
6135,32,Female,Bachelor's Degree,Marketing Manager,7,120000,Canada,White,America,45174,White,56.130366,106.346771
6136,28,Male,Bachelor's Degree,Graphic Designer,3,60000,Canada,Asian,America,45174,Asian,56.130366,106.346771
6137,35,Female,Master's Degree,Data Scientist,10,145000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
6138,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6139,33,Female,Master's Degree,Product Manager,8,135000,USA,Hispanic,America,41913,Other,37.09024,-95.712891
6140,27,Male,Bachelor's Degree,Software Engineer,2,70000,Australia,Australian,Oceania,0-4,White,25.274398,133.775136
6141,36,Female,PhD,Research Director,12,175000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6142,24,Male,High School,Delivery Driver,0,28000,Australia,White,Oceania,0-4,White,25.274398,133.775136
6143,38,Male,Master's Degree,Marketing Director,14,195000,Canada,Asian,America,15-19,Asian,56.130366,106.346771
6144,40,Female,Bachelor's Degree,Financial Manager,16,215000,Canada,Black,America,15-19,Black,56.130366,106.346771
6145,27,Male,Bachelor's Degree,Product Designer,2,55000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6146,32,Female,PhD,Data Scientist,9,145000,Canada,Black,America,41913,Black,56.130366,106.346771
6147,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,USA,White,America,45174,White,37.09024,-95.712891
6148,33,Female,Master's Degree,Marketing Manager,9,135000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
6149,27,Male,Bachelor's Degree,Software Engineer,3,80000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6150,36,Female,PhD,Research Scientist,13,185000,UK,Asian,Europe,15-19,Asian,55.378051,-3.435973
6151,25,Male,Bachelor's Degree,Product Manager,1,60000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6152,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
6153,34,Male,PhD,Research Director,12,170000,UK,Welsh,Europe,41913,White,55.378051,-3.435973
6154,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,White,Europe,45174,White,55.378051,-3.435973
6155,32,Male,Bachelor's Degree,Product Manager,7,120000,Australia,Asian,Oceania,45174,Asian,25.274398,133.775136
6156,24,Female,High School,Receptionist,0,25000,USA,White,America,0-4,White,37.09024,-95.712891
6157,38,Male,Master's Degree,Marketing Director,14,195000,UK,White,Europe,15-19,White,55.378051,-3.435973
6158,40,Female,Bachelor's Degree,Financial Manager,16,215000,USA,Hispanic,America,15-19,Other,37.09024,-95.712891
6159,27,Male,Bachelor's Degree,Product Designer,2,55000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
6160,32,Female,PhD,Data Scientist,9,145000,Canada,Asian,America,41913,Asian,56.130366,106.346771
6161,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
6162,33,Female,Master's Degree,Marketing Manager,9,135000,Canada,Asian,America,41913,Asian,56.130366,106.346771
6163,27,Male,Bachelor's Degree,Software Engineer,3,80000,Australia,Australian,Oceania,45174,White,25.274398,133.775136
6164,36,Female,PhD,Research Scientist,13,185000,China,White,Asia,15-19,White,35.86166,"104.195397	"
6165,25,Male,Bachelor's Degree,Product Manager,1,60000,Canada,Asian,America,0-4,Asian,56.130366,106.346771
6166,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6167,34,Male,PhD,Research Director,12,170000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
6168,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,USA,African American,America,45174,Black,37.09024,-95.712891
6169,32,Male,Bachelor's Degree,Product Manager,7,120000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
6170,24,Female,High School,Receptionist,0,25000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6171,38,Male,Master's Degree,Marketing Director,14,195000,UK,White,Europe,15-19,White,55.378051,-3.435973
6172,40,Female,Bachelor's Degree,Financial Manager,16,215000,Australia,White,Oceania,15-19,White,25.274398,133.775136
6173,27,Male,Bachelor's Degree,Product Designer,2,55000,Canada,Black,America,0-4,Black,56.130366,106.346771
6174,32,Female,PhD,Data Scientist,9,145000,USA,White,America,41913,White,37.09024,-95.712891
6175,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,China,White,Asia,45174,White,35.86166,"104.195397	"
6176,33,Female,Master's Degree,Marketing Manager,9,135000,Canada,White,America,41913,White,56.130366,106.346771
6177,27,Male,Bachelor's Degree,Software Engineer,3,80000,Canada,Black,America,45174,Black,56.130366,106.346771
6178,36,Female,PhD,Research Scientist,13,185000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
6179,25,Male,Bachelor's Degree,Product Manager,1,60000,UK,Asian,Europe,0-4,Asian,55.378051,-3.435973
6180,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,Australia,White,Oceania,45174,White,25.274398,133.775136
6181,34,Male,PhD,Research Director,12,170000,Australia,White,Oceania,41913,White,25.274398,133.775136
6182,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,Canada,White,America,45174,White,56.130366,106.346771
6183,32,Male,Bachelor's Degree,Product Manager,7,120000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
6184,24,Female,High School,Receptionist,0,25000,Australia,Asian,Oceania,0-4,Asian,25.274398,133.775136
6185,38,Male,Master's Degree,Marketing Director,14,195000,Canada,White,America,15-19,White,56.130366,106.346771
6186,40,Female,Bachelor's Degree,Financial Manager,16,215000,China,White,Asia,15-19,White,35.86166,"104.195397	"
6187,27,Male,Bachelor's Degree,Product Designer,2,55000,Canada,White,America,0-4,White,56.130366,106.346771
6188,32,Female,PhD,Data Scientist,9,145000,UK,White,Europe,41913,White,55.378051,-3.435973
6189,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,Canada,Asian,America,45174,Asian,56.130366,106.346771
6190,33,Female,Master's Degree,Marketing Manager,9,135000,UK,Welsh,Europe,41913,White,55.378051,-3.435973
6191,27,Male,Bachelor's Degree,Software Engineer,3,80000,USA,Asian,America,45174,Asian,37.09024,-95.712891
6192,36,Female,PhD,Research Scientist,13,185000,USA,Asian,America,15-19,Asian,37.09024,-95.712891
6193,25,Male,Bachelor's Degree,Product Manager,1,60000,USA,African American,America,0-4,Black,37.09024,-95.712891
6194,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,China,Chinese,Asia,45174,Asian,35.86166,"104.195397	"
6195,34,Male,PhD,Research Director,12,170000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6196,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,Asian,Europe,45174,Asian,55.378051,-3.435973
6197,32,Male,Bachelor's Degree,Product Manager,7,120000,USA,Asian,America,45174,Asian,37.09024,-95.712891
6198,24,Female,High School,Receptionist,0,25000,China,White,Asia,0-4,White,35.86166,"104.195397	"
6199,38,Male,Master's Degree,Marketing Director,14,195000,USA,African American,America,15-19,Black,37.09024,-95.712891
6200,40,Female,Bachelor's Degree,Financial Manager,16,215000,Canada,White,America,15-19,White,56.130366,106.346771
6201,27,Male,Bachelor's Degree,Product Designer,2,55000,China,Korean,Asia,0-4,Asian,35.86166,"104.195397	"
6202,32,Female,PhD,Data Scientist,9,145000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6203,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,Canada,Asian,America,45174,Asian,56.130366,106.346771
6204,33,Female,Master's Degree,Marketing Manager,9,135000,Australia,Australian,Oceania,41913,White,25.274398,133.775136
6205,27,Male,Bachelor's Degree,Software Engineer,3,80000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
6206,36,Female,PhD,Research Scientist,13,185000,Australia,Australian,Oceania,15-19,White,25.274398,133.775136
6207,25,Male,Bachelor's Degree,Product Manager,1,60000,UK,Asian,Europe,0-4,Asian,55.378051,-3.435973
6208,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,USA,Hispanic,America,45174,Other,37.09024,-95.712891
6209,34,Male,PhD,Research Director,12,170000,UK,Mixed,Europe,41913,Other,55.378051,-3.435973
6210,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
6211,32,Male,Bachelor's Degree,Product Manager,7,120000,Canada,White,America,45174,White,56.130366,106.346771
6212,24,Female,High School,Receptionist,0,25000,Australia,Australian,Oceania,0-4,White,25.274398,133.775136
6213,38,Male,Master's Degree,Marketing Director,14,195000,China,Chinese,Asia,15-19,Asian,35.86166,"104.195397	"
6214,40,Female,Bachelor's Degree,Financial Manager,16,215000,China,White,Asia,15-19,White,35.86166,"104.195397	"
6215,27,Male,Bachelor's Degree,Product Designer,2,55000,China,White,Asia,0-4,White,35.86166,"104.195397	"
6216,32,Female,PhD,Data Scientist,9,145000,China,White,Asia,41913,White,35.86166,"104.195397	"
6217,29,Male,Bachelor's Degree,Marketing Analyst,4,75000,UK,Mixed,Europe,45174,Other,55.378051,-3.435973
6218,33,Female,Master's Degree,Marketing Manager,9,135000,China,Korean,Asia,41913,Asian,35.86166,"104.195397	"
6219,27,Male,Bachelor's Degree,Software Engineer,3,80000,Australia,White,Oceania,45174,White,25.274398,133.775136
6220,36,Female,PhD,Research Scientist,13,185000,Australia,White,Oceania,15-19,White,25.274398,133.775136
6221,25,Male,Bachelor's Degree,Product Manager,1,60000,UK,Mixed,Europe,0-4,Other,55.378051,-3.435973
6222,30,Female,Bachelor's Degree,Marketing Coordinator,5,95000,China,Korean,Asia,45174,Asian,35.86166,"104.195397	"
6223,34,Male,PhD,Research Director,12,170000,UK,Asian,Europe,41913,Asian,55.378051,-3.435973
6224,28,Female,Bachelor's Degree,Marketing Analyst,3,65000,UK,Welsh,Europe,45174,White,55.378051,-3.435973
6225,32,Male,Bachelor's Degree,Product Manager,7,120000,Canada,Asian,America,45174,Asian,56.130366,106.346771
